marka,model,yil,yakit_turu,arac_tipi,karbon_emisyon
Skoda,Kamiq,2005,Hibrit,SUV,64
Skoda,Kamiq,2005,Hibrit,Ticari,67
Skoda,Kamiq,2005,Hibrit,Coupe,67
Skoda,Kamiq,2005,Elektrik,Sedan,0
Skoda,Kamiq,2005,Elektrik,Hatchback,0
Skoda,Kamiq,2005,Elektrik,SUV,0
Skoda,Kamiq,2005,Elektrik,Ticari,0
Skoda,Kamiq,2005,Elektrik,Coupe,0
Skoda,Kamiq,2006,Benzin,Sedan,138
Skoda,Kamiq,2006,Benzin,Hatchback,141
Skoda,Kamiq,2006,Benzin,SUV,130
Skoda,Kamiq,2006,Benzin,Ticari,136
Skoda,Kamiq,2006,Benzin,Coupe,138
Skoda,Kamiq,2006,Dizel,Sedan,117
Skoda,Kamiq,2006,Dizel,Hatchback,106
Skoda,Kamiq,2006,Dizel,SUV,102
Skoda,Kamiq,2006,Dizel,Ticari,112
Skoda,Kamiq,2006,Dizel,Coupe,117
Skoda,Kamiq,2006,LPG,Sedan,115
Skoda,Kamiq,2006,LPG,Hatchback,121
Skoda,Kamiq,2006,LPG,SUV,121
Skoda,Kamiq,2006,LPG,Ticari,121
Skoda,Kamiq,2006,LPG,Coupe,124
Skoda,Kamiq,2006,Hibrit,Sedan,74
Skoda,Kamiq,2006,Hibrit,Hatchback,65
Skoda,Kamiq,2006,Hibrit,SUV,64
Skoda,Kamiq,2006,Hibrit,Ticari,75
Skoda,Kamiq,2006,Hibrit,Coupe,60
Skoda,Kamiq,2006,Elektrik,Sedan,0
Skoda,Kamiq,2006,Elektrik,Hatchback,0
Skoda,Kamiq,2006,Elektrik,SUV,0
Skoda,Kamiq,2006,Elektrik,Ticari,0
Skoda,Kamiq,2006,Elektrik,Coupe,0
Skoda,Kamiq,2007,Benzin,Sedan,139
Skoda,Kamiq,2007,Benzin,Hatchback,136
Skoda,Kamiq,2007,Benzin,SUV,143
Skoda,Kamiq,2007,Benzin,Ticari,141
Skoda,Kamiq,2007,Benzin,Coupe,142
Skoda,Kamiq,2007,Dizel,Sedan,116
Skoda,Kamiq,2007,Dizel,Hatchback,107
Skoda,Kamiq,2007,Dizel,SUV,108
Skoda,Kamiq,2007,Dizel,Ticari,117
Skoda,Kamiq,2007,Dizel,Coupe,109
Skoda,Kamiq,2007,LPG,Sedan,111
Skoda,Kamiq,2007,LPG,Hatchback,112
Skoda,Kamiq,2007,LPG,SUV,112
Skoda,Kamiq,2007,LPG,Ticari,114
Skoda,Kamiq,2007,LPG,Coupe,125
Skoda,Kamiq,2007,Hibrit,Sedan,78
Skoda,Kamiq,2007,Hibrit,Hatchback,78
Skoda,Kamiq,2007,Hibrit,SUV,79
Skoda,Kamiq,2007,Hibrit,Ticari,69
Skoda,Kamiq,2007,Hibrit,Coupe,62
Skoda,Kamiq,2007,Elektrik,Sedan,0
Skoda,Kamiq,2007,Elektrik,Hatchback,0
Skoda,Kamiq,2007,Elektrik,SUV,0
Skoda,Kamiq,2007,Elektrik,Ticari,0
Skoda,Kamiq,2007,Elektrik,Coupe,0
Skoda,Kamiq,2008,Benzin,Sedan,131
Skoda,Kamiq,2008,Benzin,Hatchback,133
Skoda,Kamiq,2008,Benzin,SUV,133
Skoda,Kamiq,2008,Benzin,Ticari,134
Skoda,Kamiq,2008,Benzin,Coupe,140
Skoda,Kamiq,2008,Dizel,Sedan,116
Skoda,Kamiq,2008,Dizel,Hatchback,108
Skoda,Kamiq,2008,Dizel,SUV,107
Skoda,Kamiq,2008,Dizel,Ticari,112
Skoda,Kamiq,2008,Dizel,Coupe,106
Skoda,Kamiq,2008,LPG,Sedan,128
Skoda,Kamiq,2008,LPG,Hatchback,129
Skoda,Kamiq,2008,LPG,SUV,113
Skoda,Kamiq,2008,LPG,Ticari,111
Skoda,Kamiq,2008,LPG,Coupe,127
Skoda,Kamiq,2008,Hibrit,Sedan,72
Skoda,Kamiq,2008,Hibrit,Hatchback,74
Skoda,Kamiq,2008,Hibrit,SUV,66
Skoda,Kamiq,2008,Hibrit,Ticari,68
Skoda,Kamiq,2008,Hibrit,Coupe,63
Skoda,Kamiq,2008,Elektrik,Sedan,0
Skoda,Kamiq,2008,Elektrik,Hatchback,0
Skoda,Kamiq,2008,Elektrik,SUV,0
Skoda,Kamiq,2008,Elektrik,Ticari,0
Skoda,Kamiq,2008,Elektrik,Coupe,0
Skoda,Kamiq,2009,Benzin,Sedan,134
Skoda,Kamiq,2009,Benzin,Hatchback,138
Skoda,Kamiq,2009,Benzin,SUV,140
Skoda,Kamiq,2009,Benzin,Ticari,128
Skoda,Kamiq,2009,Benzin,Coupe,136
Skoda,Kamiq,2009,Dizel,Sedan,107
Skoda,Kamiq,2009,Dizel,Hatchback,115
Skoda,Kamiq,2009,Dizel,SUV,113
Skoda,Kamiq,2009,Dizel,Ticari,115
Skoda,Kamiq,2009,Dizel,Coupe,121
Skoda,Kamiq,2009,LPG,Sedan,118
Skoda,Kamiq,2009,LPG,Hatchback,125
Skoda,Kamiq,2009,LPG,SUV,123
Skoda,Kamiq,2009,LPG,Ticari,124
Skoda,Kamiq,2009,LPG,Coupe,127
Skoda,Kamiq,2009,Hibrit,Sedan,68
Skoda,Kamiq,2009,Hibrit,Hatchback,70
Skoda,Kamiq,2009,Hibrit,SUV,71
Skoda,Kamiq,2009,Hibrit,Ticari,63
Skoda,Kamiq,2009,Hibrit,Coupe,67
Skoda,Kamiq,2009,Elektrik,Sedan,0
Skoda,Kamiq,2009,Elektrik,Hatchback,0
Skoda,Kamiq,2009,Elektrik,SUV,0
Skoda,Kamiq,2009,Elektrik,Ticari,0
Skoda,Kamiq,2009,Elektrik,Coupe,0
Skoda,Kamiq,2010,Benzin,Sedan,143
Skoda,Kamiq,2010,Benzin,Hatchback,131
Skoda,Kamiq,2010,Benzin,SUV,136
Skoda,Kamiq,2010,Benzin,Ticari,134
Skoda,Kamiq,2010,Benzin,Coupe,141
Skoda,Kamiq,2010,Dizel,Sedan,105
Skoda,Kamiq,2010,Dizel,Hatchback,123
Skoda,Kamiq,2010,Dizel,SUV,114
Skoda,Kamiq,2010,Dizel,Ticari,114
Skoda,Kamiq,2010,Dizel,Coupe,121
Skoda,Kamiq,2010,LPG,Sedan,115
Skoda,Kamiq,2010,LPG,Hatchback,129
Skoda,Kamiq,2010,LPG,SUV,116
Skoda,Kamiq,2010,LPG,Ticari,114
Skoda,Kamiq,2010,LPG,Coupe,128
Skoda,Kamiq,2010,Hibrit,Sedan,71
Skoda,Kamiq,2010,Hibrit,Hatchback,74
Skoda,Kamiq,2010,Hibrit,SUV,82
Skoda,Kamiq,2010,Hibrit,Ticari,70
Skoda,Kamiq,2010,Hibrit,Coupe,82
Skoda,Kamiq,2010,Elektrik,Sedan,0
Skoda,Kamiq,2010,Elektrik,Hatchback,0
Skoda,Kamiq,2010,Elektrik,SUV,0
Skoda,Kamiq,2010,Elektrik,Ticari,0
Skoda,Kamiq,2010,Elektrik,Coupe,0
Skoda,Kamiq,2011,Benzin,Sedan,132
Skoda,Kamiq,2011,Benzin,Hatchback,143
Skoda,Kamiq,2011,Benzin,SUV,139
Skoda,Kamiq,2011,Benzin,Ticari,132
Skoda,Kamiq,2011,Benzin,Coupe,145
Skoda,Kamiq,2011,Dizel,Sedan,114
Skoda,Kamiq,2011,Dizel,Hatchback,124
Skoda,Kamiq,2011,Dizel,SUV,112
Skoda,Kamiq,2011,Dizel,Ticari,116
Skoda,Kamiq,2011,Dizel,Coupe,109
Skoda,Kamiq,2011,LPG,Sedan,122
Skoda,Kamiq,2011,LPG,Hatchback,130
Skoda,Kamiq,2011,LPG,SUV,127
Skoda,Kamiq,2011,LPG,Ticari,117
Skoda,Kamiq,2011,LPG,Coupe,134
Skoda,Kamiq,2011,Hibrit,Sedan,78
Skoda,Kamiq,2011,Hibrit,Hatchback,83
Skoda,Kamiq,2011,Hibrit,SUV,77
Skoda,Kamiq,2011,Hibrit,Ticari,84
Skoda,Kamiq,2011,Hibrit,Coupe,73
Skoda,Kamiq,2011,Elektrik,Sedan,0
Skoda,Kamiq,2011,Elektrik,Hatchback,0
Skoda,Kamiq,2011,Elektrik,SUV,0
Skoda,Kamiq,2011,Elektrik,Ticari,0
Skoda,Kamiq,2011,Elektrik,Coupe,0
Skoda,Kamiq,2012,Benzin,Sedan,135
Skoda,Kamiq,2012,Benzin,Hatchback,134
Skoda,Kamiq,2012,Benzin,SUV,137
Skoda,Kamiq,2012,Benzin,Ticari,151
Skoda,Kamiq,2012,Benzin,Coupe,140
Skoda,Kamiq,2012,Dizel,Sedan,120
Skoda,Kamiq,2012,Dizel,Hatchback,122
Skoda,Kamiq,2012,Dizel,SUV,119
Skoda,Kamiq,2012,Dizel,Ticari,116
Skoda,Kamiq,2012,Dizel,Coupe,120
Skoda,Kamiq,2012,LPG,Sedan,128
Skoda,Kamiq,2012,LPG,Hatchback,118
Skoda,Kamiq,2012,LPG,SUV,129
Skoda,Kamiq,2012,LPG,Ticari,135
Skoda,Kamiq,2012,LPG,Coupe,130
Skoda,Kamiq,2012,Hibrit,Sedan,74
Skoda,Kamiq,2012,Hibrit,Hatchback,72
Skoda,Kamiq,2012,Hibrit,SUV,79
Skoda,Kamiq,2012,Hibrit,Ticari,78
Skoda,Kamiq,2012,Hibrit,Coupe,67
Skoda,Kamiq,2012,Elektrik,Sedan,0
Skoda,Kamiq,2012,Elektrik,Hatchback,0
Skoda,Kamiq,2012,Elektrik,SUV,0
Skoda,Kamiq,2012,Elektrik,Ticari,0
Skoda,Kamiq,2012,Elektrik,Coupe,0
Skoda,Kamiq,2013,Benzin,Sedan,149
Skoda,Kamiq,2013,Benzin,Hatchback,138
Skoda,Kamiq,2013,Benzin,SUV,139
Skoda,Kamiq,2013,Benzin,Ticari,152
Skoda,Kamiq,2013,Benzin,Coupe,144
Skoda,Kamiq,2013,Dizel,Sedan,110
Skoda,Kamiq,2013,Dizel,Hatchback,116
Skoda,Kamiq,2013,Dizel,SUV,110
Skoda,Kamiq,2013,Dizel,Ticari,124
Skoda,Kamiq,2013,Dizel,Coupe,124
Skoda,Kamiq,2013,LPG,Sedan,131
Skoda,Kamiq,2013,LPG,Hatchback,119
Skoda,Kamiq,2013,LPG,SUV,120
Skoda,Kamiq,2013,LPG,Ticari,130
Skoda,Kamiq,2013,LPG,Coupe,118
Skoda,Kamiq,2013,Hibrit,Sedan,75
Skoda,Kamiq,2013,Hibrit,Hatchback,75
Skoda,Kamiq,2013,Hibrit,SUV,75
Skoda,Kamiq,2013,Hibrit,Ticari,88
Skoda,Kamiq,2013,Hibrit,Coupe,87
Skoda,Kamiq,2013,Elektrik,Sedan,0
Skoda,Kamiq,2013,Elektrik,Hatchback,0
Skoda,Kamiq,2013,Elektrik,SUV,0
Skoda,Kamiq,2013,Elektrik,Ticari,0
Skoda,Kamiq,2013,Elektrik,Coupe,0
Skoda,Kamiq,2014,Benzin,Sedan,139
Skoda,Kamiq,2014,Benzin,Hatchback,138
Skoda,Kamiq,2014,Benzin,SUV,144
Skoda,Kamiq,2014,Benzin,Ticari,138
Skoda,Kamiq,2014,Benzin,Coupe,138
Skoda,Kamiq,2014,Dizel,Sedan,119
Skoda,Kamiq,2014,Dizel,Hatchback,128
Skoda,Kamiq,2014,Dizel,SUV,126
Skoda,Kamiq,2014,Dizel,Ticari,128
Skoda,Kamiq,2014,Dizel,Coupe,114
Skoda,Kamiq,2014,LPG,Sedan,134
Skoda,Kamiq,2014,LPG,Hatchback,128
Skoda,Kamiq,2014,LPG,SUV,138
Skoda,Kamiq,2014,LPG,Ticari,133
Skoda,Kamiq,2014,LPG,Coupe,139
Skoda,Kamiq,2014,Hibrit,Sedan,78
Skoda,Kamiq,2014,Hibrit,Hatchback,80
Skoda,Kamiq,2014,Hibrit,SUV,81
Skoda,Kamiq,2014,Hibrit,Ticari,70
Skoda,Kamiq,2014,Hibrit,Coupe,73
Skoda,Kamiq,2014,Elektrik,Sedan,0
Skoda,Kamiq,2014,Elektrik,Hatchback,0
Skoda,Kamiq,2014,Elektrik,SUV,0
Skoda,Kamiq,2014,Elektrik,Ticari,0
Skoda,Kamiq,2014,Elektrik,Coupe,0
Skoda,Kamiq,2015,Benzin,Sedan,137
Skoda,Kamiq,2015,Benzin,Hatchback,140
Skoda,Kamiq,2015,Benzin,SUV,140
Skoda,Kamiq,2015,Benzin,Ticari,146
Skoda,Kamiq,2015,Benzin,Coupe,156
Skoda,Kamiq,2015,Dizel,Sedan,119
Skoda,Kamiq,2015,Dizel,Hatchback,121
Skoda,Kamiq,2015,Dizel,SUV,117
Skoda,Kamiq,2015,Dizel,Ticari,117
Skoda,Kamiq,2015,Dizel,Coupe,121
Skoda,Kamiq,2015,LPG,Sedan,136
Skoda,Kamiq,2015,LPG,Hatchback,122
Skoda,Kamiq,2015,LPG,SUV,133
Skoda,Kamiq,2015,LPG,Ticari,126
Skoda,Kamiq,2015,LPG,Coupe,140
Skoda,Kamiq,2015,Hibrit,Sedan,72
Skoda,Kamiq,2015,Hibrit,Hatchback,79
Skoda,Kamiq,2015,Hibrit,SUV,88
Skoda,Kamiq,2015,Hibrit,Ticari,83
Skoda,Kamiq,2015,Hibrit,Coupe,82
Skoda,Kamiq,2015,Elektrik,Sedan,0
Skoda,Kamiq,2015,Elektrik,Hatchback,0
Skoda,Kamiq,2015,Elektrik,SUV,0
Skoda,Kamiq,2015,Elektrik,Ticari,0
Skoda,Kamiq,2015,Elektrik,Coupe,0
Skoda,Kamiq,2016,Benzin,Sedan,146
Skoda,Kamiq,2016,Benzin,Hatchback,145
Skoda,Kamiq,2016,Benzin,SUV,139
Skoda,Kamiq,2016,Benzin,Ticari,155
Skoda,Kamiq,2016,Benzin,Coupe,157
Skoda,Kamiq,2016,Dizel,Sedan,123
Skoda,Kamiq,2016,Dizel,Hatchback,119
Skoda,Kamiq,2016,Dizel,SUV,113
Skoda,Kamiq,2016,Dizel,Ticari,115
Skoda,Kamiq,2016,Dizel,Coupe,114
Skoda,Kamiq,2016,LPG,Sedan,141
Skoda,Kamiq,2016,LPG,Hatchback,135
Skoda,Kamiq,2016,LPG,SUV,142
Skoda,Kamiq,2016,LPG,Ticari,131
Skoda,Kamiq,2016,LPG,Coupe,123
Skoda,Kamiq,2016,Hibrit,Sedan,77
Skoda,Kamiq,2016,Hibrit,Hatchback,80
Skoda,Kamiq,2016,Hibrit,SUV,85
Skoda,Kamiq,2016,Hibrit,Ticari,75
Skoda,Kamiq,2016,Hibrit,Coupe,92
Skoda,Kamiq,2016,Elektrik,Sedan,0
Skoda,Kamiq,2016,Elektrik,Hatchback,0
Skoda,Kamiq,2016,Elektrik,SUV,0
Skoda,Kamiq,2016,Elektrik,Ticari,0
Skoda,Kamiq,2016,Elektrik,Coupe,0
Skoda,Kamiq,2017,Benzin,Sedan,157
Skoda,Kamiq,2017,Benzin,Hatchback,151
Skoda,Kamiq,2017,Benzin,SUV,144
Skoda,Kamiq,2017,Benzin,Ticari,147
Skoda,Kamiq,2017,Benzin,Coupe,152
Skoda,Kamiq,2017,Dizel,Sedan,129
Skoda,Kamiq,2017,Dizel,Hatchback,126
Skoda,Kamiq,2017,Dizel,SUV,125
Skoda,Kamiq,2017,Dizel,Ticari,116
Skoda,Kamiq,2017,Dizel,Coupe,129
Skoda,Kamiq,2017,LPG,Sedan,141
Skoda,Kamiq,2017,LPG,Hatchback,134
Skoda,Kamiq,2017,LPG,SUV,124
Skoda,Kamiq,2017,LPG,Ticari,126
Skoda,Kamiq,2017,LPG,Coupe,129
Skoda,Kamiq,2017,Hibrit,Sedan,80
Skoda,Kamiq,2017,Hibrit,Hatchback,79
Skoda,Kamiq,2017,Hibrit,SUV,86
Skoda,Kamiq,2017,Hibrit,Ticari,76
Skoda,Kamiq,2017,Hibrit,Coupe,88
Skoda,Kamiq,2017,Elektrik,Sedan,0
Skoda,Kamiq,2017,Elektrik,Hatchback,0
Skoda,Kamiq,2017,Elektrik,SUV,0
Skoda,Kamiq,2017,Elektrik,Ticari,0
Skoda,Kamiq,2017,Elektrik,Coupe,0
Skoda,Kamiq,2018,Benzin,Sedan,148
Skoda,Kamiq,2018,Benzin,Hatchback,156
Skoda,Kamiq,2018,Benzin,SUV,143
Skoda,Kamiq,2018,Benzin,Ticari,145
Skoda,Kamiq,2018,Benzin,Coupe,141
Skoda,Kamiq,2018,Dizel,Sedan,130
Skoda,Kamiq,2018,Dizel,Hatchback,135
Skoda,Kamiq,2018,Dizel,SUV,123
Skoda,Kamiq,2018,Dizel,Ticari,119
Skoda,Kamiq,2018,Dizel,Coupe,116
Skoda,Kamiq,2018,LPG,Sedan,138
Skoda,Kamiq,2018,LPG,Hatchback,141
Skoda,Kamiq,2018,LPG,SUV,133
Skoda,Kamiq,2018,LPG,Ticari,133
Skoda,Kamiq,2018,LPG,Coupe,144
Skoda,Kamiq,2018,Hibrit,Sedan,88
Skoda,Kamiq,2018,Hibrit,Hatchback,86
Skoda,Kamiq,2018,Hibrit,SUV,95
Skoda,Kamiq,2018,Hibrit,Ticari,84
Skoda,Kamiq,2018,Hibrit,Coupe,85
Skoda,Kamiq,2018,Elektrik,Sedan,0
Skoda,Kamiq,2018,Elektrik,Hatchback,0
Skoda,Kamiq,2018,Elektrik,SUV,0
Skoda,Kamiq,2018,Elektrik,Ticari,0
Skoda,Kamiq,2018,Elektrik,Coupe,0
Skoda,Kamiq,2019,Benzin,Sedan,148
Skoda,Kamiq,2019,Benzin,Hatchback,143
Skoda,Kamiq,2019,Benzin,SUV,152
Skoda,Kamiq,2019,Benzin,Ticari,150
Skoda,Kamiq,2019,Benzin,Coupe,148
Skoda,Kamiq,2019,Dizel,Sedan,135
Skoda,Kamiq,2019,Dizel,Hatchback,134
Skoda,Kamiq,2019,Dizel,SUV,136
Skoda,Kamiq,2019,Dizel,Ticari,129
Skoda,Kamiq,2019,Dizel,Coupe,136
Skoda,Kamiq,2019,LPG,Sedan,129
Skoda,Kamiq,2019,LPG,Hatchback,133
Skoda,Kamiq,2019,LPG,SUV,132
Skoda,Kamiq,2019,LPG,Ticari,139
Skoda,Kamiq,2019,LPG,Coupe,143
Skoda,Kamiq,2019,Hibrit,Sedan,80
Skoda,Kamiq,2019,Hibrit,Hatchback,82
Skoda,Kamiq,2019,Hibrit,SUV,80
Skoda,Kamiq,2019,Hibrit,Ticari,95
Skoda,Kamiq,2019,Hibrit,Coupe,94
Skoda,Kamiq,2019,Elektrik,Sedan,0
Skoda,Kamiq,2019,Elektrik,Hatchback,0
Skoda,Kamiq,2019,Elektrik,SUV,0
Skoda,Kamiq,2019,Elektrik,Ticari,0
Skoda,Kamiq,2019,Elektrik,Coupe,0
Skoda,Kamiq,2020,Benzin,Sedan,153
Skoda,Kamiq,2020,Benzin,Hatchback,146
Skoda,Kamiq,2020,Benzin,SUV,156
Skoda,Kamiq,2020,Benzin,Ticari,147
Skoda,Kamiq,2020,Benzin,Coupe,154
Skoda,Kamiq,2020,Dizel,Sedan,126
Skoda,Kamiq,2020,Dizel,Hatchback,131
Skoda,Kamiq,2020,Dizel,SUV,125
Skoda,Kamiq,2020,Dizel,Ticari,122
Skoda,Kamiq,2020,Dizel,Coupe,131
Skoda,Kamiq,2020,LPG,Sedan,144
Skoda,Kamiq,2020,LPG,Hatchback,130
Skoda,Kamiq,2020,LPG,SUV,143
Skoda,Kamiq,2020,LPG,Ticari,143
Skoda,Kamiq,2020,LPG,Coupe,139
Skoda,Kamiq,2020,Hibrit,Sedan,80
Skoda,Kamiq,2020,Hibrit,Hatchback,92
Skoda,Kamiq,2020,Hibrit,SUV,98
Skoda,Kamiq,2020,Hibrit,Ticari,98
Skoda,Kamiq,2020,Hibrit,Coupe,90
Skoda,Kamiq,2020,Elektrik,Sedan,2
Skoda,Kamiq,2020,Elektrik,Hatchback,0
Skoda,Kamiq,2020,Elektrik,SUV,0
Skoda,Kamiq,2020,Elektrik,Ticari,0
Skoda,Kamiq,2020,Elektrik,Coupe,0
Skoda,Kamiq,2021,Benzin,Sedan,157
Skoda,Kamiq,2021,Benzin,Hatchback,146
Skoda,Kamiq,2021,Benzin,SUV,149
Skoda,Kamiq,2021,Benzin,Ticari,145
Skoda,Kamiq,2021,Benzin,Coupe,165
Skoda,Kamiq,2021,Dizel,Sedan,130
Skoda,Kamiq,2021,Dizel,Hatchback,138
Skoda,Kamiq,2021,Dizel,SUV,132
Skoda,Kamiq,2021,Dizel,Ticari,133
Skoda,Kamiq,2021,Dizel,Coupe,134
Skoda,Kamiq,2021,LPG,Sedan,150
Skoda,Kamiq,2021,LPG,Hatchback,149
Skoda,Kamiq,2021,LPG,SUV,145
Skoda,Kamiq,2021,LPG,Ticari,135
Skoda,Kamiq,2021,LPG,Coupe,142
Skoda,Kamiq,2021,Hibrit,Sedan,97
Skoda,Kamiq,2021,Hibrit,Hatchback,95
Skoda,Kamiq,2021,Hibrit,SUV,85
Skoda,Kamiq,2021,Hibrit,Ticari,95
Skoda,Kamiq,2021,Hibrit,Coupe,82
Skoda,Kamiq,2021,Elektrik,Sedan,0
Skoda,Kamiq,2021,Elektrik,Hatchback,0
Skoda,Kamiq,2021,Elektrik,SUV,0
Skoda,Kamiq,2021,Elektrik,Ticari,0
Skoda,Kamiq,2021,Elektrik,Coupe,0
Skoda,Kamiq,2022,Benzin,Sedan,162
Skoda,Kamiq,2022,Benzin,Hatchback,164
Skoda,Kamiq,2022,Benzin,SUV,155
Skoda,Kamiq,2022,Benzin,Ticari,152
Skoda,Kamiq,2022,Benzin,Coupe,155
Skoda,Kamiq,2022,Dizel,Sedan,130
Skoda,Kamiq,2022,Dizel,Hatchback,138
Skoda,Kamiq,2022,Dizel,SUV,123
Skoda,Kamiq,2022,Dizel,Ticari,129
Skoda,Kamiq,2022,Dizel,Coupe,133
Skoda,Kamiq,2022,LPG,Sedan,148
Skoda,Kamiq,2022,LPG,Hatchback,142
Skoda,Kamiq,2022,LPG,SUV,145
Skoda,Kamiq,2022,LPG,Ticari,148
Skoda,Kamiq,2022,LPG,Coupe,141
Skoda,Kamiq,2022,Hibrit,Sedan,91
Skoda,Kamiq,2022,Hibrit,Hatchback,99
Skoda,Kamiq,2022,Hibrit,SUV,82
Skoda,Kamiq,2022,Hibrit,Ticari,85
Skoda,Kamiq,2022,Hibrit,Coupe,97
Skoda,Kamiq,2022,Elektrik,Sedan,0
Skoda,Kamiq,2022,Elektrik,Hatchback,5
Skoda,Kamiq,2022,Elektrik,SUV,4
Skoda,Kamiq,2022,Elektrik,Ticari,1
Skoda,Kamiq,2022,Elektrik,Coupe,0
Skoda,Kamiq,2023,Benzin,Sedan,167
Skoda,Kamiq,2023,Benzin,Hatchback,153
Skoda,Kamiq,2023,Benzin,SUV,152
Skoda,Kamiq,2023,Benzin,Ticari,161
Skoda,Kamiq,2023,Benzin,Coupe,152
Skoda,Kamiq,2023,Dizel,Sedan,138
Skoda,Kamiq,2023,Dizel,Hatchback,143
Skoda,Kamiq,2023,Dizel,SUV,124
Skoda,Kamiq,2023,Dizel,Ticari,141
Skoda,Kamiq,2023,Dizel,Coupe,133
Skoda,Kamiq,2023,LPG,Sedan,151
Skoda,Kamiq,2023,LPG,Hatchback,137
Skoda,Kamiq,2023,LPG,SUV,138
Skoda,Kamiq,2023,LPG,Ticari,141
Skoda,Kamiq,2023,LPG,Coupe,146
Skoda,Kamiq,2023,Hibrit,Sedan,89
Skoda,Kamiq,2023,Hibrit,Hatchback,96
Skoda,Kamiq,2023,Hibrit,SUV,91
Skoda,Kamiq,2023,Hibrit,Ticari,100
Skoda,Kamiq,2023,Hibrit,Coupe,93
Skoda,Kamiq,2023,Elektrik,Sedan,0
Skoda,Kamiq,2023,Elektrik,Hatchback,7
Skoda,Kamiq,2023,Elektrik,SUV,3
Skoda,Kamiq,2023,Elektrik,Ticari,1
Skoda,Kamiq,2023,Elektrik,Coupe,8
Skoda,Kamiq,2024,Benzin,Sedan,164
Skoda,Kamiq,2024,Benzin,Hatchback,166
Skoda,Kamiq,2024,Benzin,SUV,159
Skoda,Kamiq,2024,Benzin,Ticari,169
Skoda,Kamiq,2024,Benzin,Coupe,164
Skoda,Kamiq,2024,Dizel,Sedan,138
Skoda,Kamiq,2024,Dizel,Hatchback,130
Skoda,Kamiq,2024,Dizel,SUV,128
Skoda,Kamiq,2024,Dizel,Ticari,133
Skoda,Kamiq,2024,Dizel,Coupe,130
Skoda,Kamiq,2024,LPG,Sedan,146
Skoda,Kamiq,2024,LPG,Hatchback,135
Skoda,Kamiq,2024,LPG,SUV,137
Skoda,Kamiq,2024,LPG,Ticari,139
Skoda,Kamiq,2024,LPG,Coupe,153
Skoda,Kamiq,2024,Hibrit,Sedan,86
Skoda,Kamiq,2024,Hibrit,Hatchback,104
Skoda,Kamiq,2024,Hibrit,SUV,89
Skoda,Kamiq,2024,Hibrit,Ticari,89
Skoda,Kamiq,2024,Hibrit,Coupe,86
Skoda,Kamiq,2024,Elektrik,Sedan,0
Skoda,Kamiq,2024,Elektrik,Hatchback,9
Skoda,Kamiq,2024,Elektrik,SUV,0
Skoda,Kamiq,2024,Elektrik,Ticari,0
Skoda,Kamiq,2024,Elektrik,Coupe,0
Skoda,Kodiaq,2005,Benzin,Sedan,123
Skoda,Kodiaq,2005,Benzin,Hatchback,133
Skoda,Kodiaq,2005,Benzin,SUV,134
Skoda,Kodiaq,2005,Benzin,Ticari,132
Skoda,Kodiaq,2005,Benzin,Coupe,132
Skoda,Kodiaq,2005,Dizel,Sedan,101
Skoda,Kodiaq,2005,Dizel,Hatchback,100
Skoda,Kodiaq,2005,Dizel,SUV,96
Skoda,Kodiaq,2005,Dizel,Ticari,104
Skoda,Kodiaq,2005,Dizel,Coupe,107
Skoda,Kodiaq,2005,LPG,Sedan,111
Skoda,Kodiaq,2005,LPG,Hatchback,115
Skoda,Kodiaq,2005,LPG,SUV,122
Skoda,Kodiaq,2005,LPG,Ticari,117
Skoda,Kodiaq,2005,LPG,Coupe,121
Skoda,Kodiaq,2005,Hibrit,Sedan,65
Skoda,Kodiaq,2005,Hibrit,Hatchback,57
Skoda,Kodiaq,2005,Hibrit,SUV,70
Skoda,Kodiaq,2005,Hibrit,Ticari,56
Skoda,Kodiaq,2005,Hibrit,Coupe,73
Skoda,Kodiaq,2005,Elektrik,Sedan,0
Skoda,Kodiaq,2005,Elektrik,Hatchback,0
Skoda,Kodiaq,2005,Elektrik,SUV,0
Skoda,Kodiaq,2005,Elektrik,Ticari,0
Skoda,Kodiaq,2005,Elektrik,Coupe,0
Skoda,Kodiaq,2006,Benzin,Sedan,131
Skoda,Kodiaq,2006,Benzin,Hatchback,123
Skoda,Kodiaq,2006,Benzin,SUV,127
Skoda,Kodiaq,2006,Benzin,Ticari,132
Skoda,Kodiaq,2006,Benzin,Coupe,138
Skoda,Kodiaq,2006,Dizel,Sedan,110
Skoda,Kodiaq,2006,Dizel,Hatchback,112
Skoda,Kodiaq,2006,Dizel,SUV,101
Skoda,Kodiaq,2006,Dizel,Ticari,100
Skoda,Kodiaq,2006,Dizel,Coupe,117
Skoda,Kodiaq,2006,LPG,Sedan,109
Skoda,Kodiaq,2006,LPG,Hatchback,122
Skoda,Kodiaq,2006,LPG,SUV,114
Skoda,Kodiaq,2006,LPG,Ticari,116
Skoda,Kodiaq,2006,LPG,Coupe,121
Skoda,Kodiaq,2006,Hibrit,Sedan,59
Skoda,Kodiaq,2006,Hibrit,Hatchback,76
Skoda,Kodiaq,2006,Hibrit,SUV,63
Skoda,Kodiaq,2006,Hibrit,Ticari,69
Skoda,Kodiaq,2006,Hibrit,Coupe,71
Skoda,Kodiaq,2006,Elektrik,Sedan,0
Skoda,Kodiaq,2006,Elektrik,Hatchback,0
Skoda,Kodiaq,2006,Elektrik,SUV,0
